Q46ZL2,1,0,1
Q8NLB6,1,0,1
P31937,1,1,1
Q9I0N5,1,0,1
P04395,1,1,1
P29372,1,1,1
Q04841,1,0,1
A0S864,1,1,1
A0S865,1,1,1
P86096,1,1,1
P86098,1,1,1
P86099,1,1,1
P71864,1,1,1
Q7D5C1,1,0,1
Q06401,1,1,0
A0R4S9,1,0,1
Q04616,1,0,1
P86095,1,1,1
P86097,1,1,1
P01446,1,1,0
B3EWF8,1,1,1
P86094,1,1,1
D5MP61,1,0,1
Q9LCB9,1,0,1
Q8RS40,1,0,1
P11171,1,1,1
P48193,1,1,0
Q33DV3,1,1,1
Q42524,1,1,1
Q9S725,1,0,1
Q9S777,1,0,1
Q9LU36,1,0,1
Q9LQ12,1,1,1
Q84P21,1,1,0
Q84P24,1,1,1
Q9M0X9,1,1,1
Q84P23,1,1,1
Q9SMT7,1,1,1
Q98TT6,1,0,0
Q13541,1,1,1
Q60876,1,0,1
Q62622,1,1,1
Q13542,1,0,0
P70445,1,0,1
Q9EST3,1,1,1
P08195,1,1,1
Q7YQK3,1,1,0
Q794F9,1,1,1
Q2YLF3,1,0,0
A1BBM5,1,0,1
Q1PE49,1,1,0
P70994,1,0,1
P76491,1,0,1
Q8L539,1,0,1
P0AC28,1,0,1
Q9ZR27,1,0,1
B2NID7,1,0,1
P08908,1,1,1
Q64264,1,0,1
P19327,1,1,1
Q98998,1,0,0
P28222,1,1,1
P28334,1,1,1
P28564,1,1,1
P28221,1,1,1
Q61224,1,0,1
P28566,1,1,1
P30939,1,1,1
P20905,1,0,1
O46635,1,1,1
P28285,1,0,1
P28223,1,1,1
P35363,1,0,0
P14842,1,1,1
P28286,1,0,1
P41595,1,1,1
Q02152,1,1,1
P30994,1,1,0
Q8UUG8,1,1,0
P28335,1,1,1
P34968,1,0,1
P08909,1,1,1
O70212,1,1,1
P46098,1,1,1
P35563,1,1,1
O95264,1,1,1
Q9JJ16,1,1,0
Q8WXA8,1,1,1
Q70Z44,1,1,1
A5X5Y0,1,1,1
Q13639,1,1,1
Q62758,1,0,1
P47898,1,1,1
P30966,1,0,0
P35364,1,1,1
P35365,1,1,1
P50406,1,1,1
Q9R1C8,1,1,0
P31388,1,1,1
P34969,1,1,1
P32305,1,1,1
Q6TXD2,1,0,1
Q9LJB4,1,0,1
Q6J163,1,1,0
Q9BXI3,1,0,0
A3KFX0,1,0,0
Q96P26,1,1,0
Q91YE9,1,1,1
Q9H0P0,1,1,1
Q9W197,1,1,1
Q969T7,1,1,1
Q54XC1,1,1,0
P49902,1,1,1
P21589,1,1,1
Q61503,1,1,1
P21588,1,1,1
P27091,1,1,0
Q76FP5,1,0,1
Q9FWA3,1,1,1
P86491,1,0,1
Q88FY2,1,0,1
Q6WUC1,1,0,1
P40433,1,1,1
Q12471,1,1,0
Q9SH69,1,1,1
Q9LI00,1,0,0
P38720,1,0,1
Q9FFR3,1,1,1
Q2R480,1,0,0
Q94KU2,1,1,1
P53319,1,1,1
Q8TA03,1,0,0
P41572,1,0,0
P00350,1,1,1
P52209,1,1,0
Q9DCD0,1,0,0
P85968,1,1,1
P78812,1,1,1
P00349,1,0,1
Q84WW2,1,1,1
O95336,1,1,1
P85971,1,0,1
P12961,1,0,1
Q4WYG3,1,0,1
Q6WUC2,1,0,1
P16375,1,1,1
P16376,1,1,1
B3RFJ6,1,0,1
P36639,1,1,1
P53368,1,0,1
P53369,1,1,0
Q19124,1,1,0
Q676U5,1,1,1
Q8C0J2,1,1,0
Q09406,1,1,0
Q6KAU8,1,0,0
P02763,1,1,0
P19652,1,1,0
P02764,1,1,1
P07758,1,1,0
P22599,1,1,1
Q00896,1,1,0
Q00897,1,1,0
Q00898,1,0,0
P01009,1,1,1
P17475,1,1,1
P04217,1,1,0
Q9NQ94,1,1,1
Q5YD48,1,1,1
Q923K9,1,1,1
P20995,1,0,0
Q1W695,1,0,1
O46197,1,1,0
P08697,1,1,1
Q61247,1,0,0
O46203,1,1,0
O46227,1,1,0
Q9V3R1,1,1,0
P68619,1,0,0
A0A4Z3,1,1,1
Q9NPC4,1,1,1
Q67BJ4,1,0,1
Q9UNA3,1,1,1
Q10651,1,1,0
P14599,1,1,0
P05067,1,1,1
P12023,1,1,1
P08592,1,1,1
O46199,1,1,0
O46202,1,1,1
O46200,1,1,0
O46341,1,0,0
P05623,1,1,1
Q9VVW1,1,1,0
P9WQP3,1,1,1
P9WQP1,1,1,1
P9WQN9,1,1,1
P16548,1,1,0
O46201,1,1,0
P30542,1,1,0
Q60612,1,1,0
P25099,1,1,1
P29274,1,1,1
Q60613,1,1,1
P30543,1,1,1
P29275,1,1,0
Q60614,1,1,1
P29276,1,1,1
Q8JG70,1,1,1
Q8JG69,1,1,1
Q61618,1,1,1
P28647,1,1,1
E3W9M2,1,1,1
E3W9M3,1,1,1
Q9NS82,1,1,1
P63115,1,0,1
P21133,1,0,1
P22760,1,1,1
Q99PG0,1,1,1
Q5SF95,1,1,1
Q5SF94,1,1,1
Q5SF96,1,1,1
Q5SF93,1,1,1
Q9NRG9,1,1,0
P58742,1,0,0
Q15758,1,1,1
P9WQG9,1,1,1
Q54441,1,0,1
Q43899,1,0,1
Q44245,1,0,1
Q44057,1,0,1
P10051,1,0,0
P50858,1,0,0
P19650,1,0,0
Q15BH7,1,0,0
Q9R381,1,0,1
P20092,1,0,1
Q9RBW7,1,0,1
Q86V21,1,1,1
Q9JMI1,1,1,1
P01011,1,1,1
Q8N5Z0,1,1,1
Q64602,1,1,1
Q9C8D4,1,0,1
Q8H151,1,1,1
Q8W471,1,1,1
Q9SS01,1,1,1
P46482,1,0,0
P46481,1,1,0
Q11T61,1,0,1
P67662,1,0,0
O49434,1,1,1
Q655X8,1,0,1
Q2M2I8,1,0,1
F1SPM8,1,1,0
P0C1X8,1,1,1
Q9Y478,1,1,1
Q9R078,1,1,1
P80386,1,1,1
O43741,1,1,0
Q6PAM0,1,1,1
Q9QZH4,1,1,1
P54619,1,1,1
O54950,1,1,1
P80385,1,1,1
Q9UGJ0,1,1,1
Q91WG5,1,1,1
Q9UGI9,1,1,1
Q8BGM7,1,1,0
P12904,1,1,1
Q8R0P4,1,1,0
Q988D4,1,0,1
Q3SZK1,1,0,0
Q13685,1,1,1
K9NBS6,1,0,1
Q42400,1,1,1
P37898,1,0,0
Q38967,1,1,0
Q39134,1,0,0
Q9FN04,1,0,1
Q8GUM3,1,0,1
P92934,1,1,1
P45894,1,0,0
Q13131,1,1,1
Q5EG47,1,1,1
P54645,1,1,1
Q95ZQ4,1,1,1
P54646,1,1,1
Q8BRK8,1,1,1
Q09137,1,1,1
P22702,1,0,0
P08521,1,1,1
P32357,1,1,0
Q54I71,1,1,1
Q91ZF7,1,0,0
Q84LM4,1,1,1
Q3THG9,1,0,1
Q9UDR5,1,1,1
Q99K67,1,1,1
P31119,1,1,1
P46643,1,1,1
P46645,1,1,1
P46644,1,1,0
P00504,1,0,0
P17174,1,1,1
P05201,1,1,1
P13221,1,1,1
P23542,1,1,0
Q9VM95,1,1,0
Q9NY61,1,1,1
Q9JKX4,1,1,0
Q9QYW0,1,1,1
P00508,1,1,1
P00505,1,1,1
P05202,1,1,0
P12345,1,0,0
P00507,1,1,1
Q01802,1,0,0
Q9LP11,1,1,0
F4IQG2,1,0,0
Q9LJJ7,1,1,0
F4J0C0,1,0,0
Q9LJJ5,1,0,0
Q147F9,1,0,0
P00509,1,1,1
P9WQ91,1,1,0
Q8RXN0,1,1,1
Q9C8K2,1,0,0
Q9C8J8,1,1,0
Q08641,1,1,1
Q9C6W5,1,1,0
Q8RWI9,1,0,0
Q9M2V7,1,0,0
Q9M3D6,1,1,0
O80946,1,1,0
Q8R5A3,1,1,0
Q9LFG8,1,0,0
Q9XF19,1,0,0
Q93YS4,1,1,0
Q9FUT3,1,1,0
Q9LVM1,1,1,0
Q84TH5,1,1,1
Q9LK50,1,1,0
Q0WML0,1,1,0
P81925,1,0,0
Q9ZUT0,1,0,0
Q8H0V6,1,1,0
Q9LV93,1,0,0
Q8H8V7,1,1,0
Q9FNB5,1,0,0
Q9CAF5,1,1,1
Q9LQK7,1,1,0
Q9ZS97,1,1,1
Q9FLT5,1,1,1
Q9C826,1,1,1
Q8LFP9,1,1,0
E9RD40,1,0,0
P20945,1,0,1
O81077,1,0,1
Q9FH76,1,0,1
Q9LRH7,1,0,1
B7U179,1,1,0
Q9SBB2,1,0,0
P31941,1,1,1
Q9UH17,1,1,1
Q9NRW3,1,1,1
Q96AK3,1,1,0
Q8IUX4,1,1,1
Q7YR25,1,0,0
Q9HC16,1,1,1
Q7YR23,1,1,0
Q7YR24,1,0,0
Q6NTF7,1,1,1
Q19Q52,1,1,1
Q8T6J0,1,0,0
Q54DT1,1,0,0
Q54R52,1,0,0
Q54BU4,1,0,0
Q54W24,1,1,0
Q8T9W2,1,0,0
Q9NP58,1,1,1
Q55DA7,1,0,0
O75027,1,1,1
Q61102,1,1,0
Q9NUT2,1,1,1
Q9NP78,1,1,1
P33897,1,1,1
P48410,1,1,0
Q8T8P3,1,0,0
Q9UBJ2,1,1,1
Q61285,1,1,0
P28288,1,1,1
P16970,1,1,1
O14678,1,1,0
P61221,1,1,1
Q8NE71,1,1,1
Q8T6B7,1,0,0
Q9UG63,1,1,1
P45844,1,1,1
Q64343,1,1,0
Q9UNQ0,1,1,1
Q80W57,1,1,1
Q9H172,1,0,1
Q9H222,1,1,1
Q99PE8,1,1,0
Q99PE7,1,1,1
Q8T686,1,0,0
Q9H221,1,1,1
Q9DBM0,1,1,0
P58428,1,1,1
Q55DA0,1,0,0
Q8T664,1,0,0
Q92338,1,1,0
Q8N2K0,1,1,1
Q99LR1,1,1,1
P29555,1,1,1
P09087,1,1,1
P77674,1,1,1
P41238,1,1,1
P51908,1,0,1
P38483,1,0,1
Q9Y235,1,0,1
Q9WV35,1,0,0
Q99J72,1,1,0
P14164,1,1,1
G5EC68,1,0,0
Q02486,1,1,1
Q8NK90,1,1,1
A2Q7E0,1,0,0
Q8NK89,1,1,1
A2R511,1,1,0
Q2UIM2,1,1,1
O74288,1,0,1
Q5BDV3,1,0,1
P77357,1,1,1
P76052,1,1,1
P46133,1,1,1
Q24093,1,0,1
P08910,1,1,1
Q9QXM0,1,1,0
Q8WU67,1,1,1
Q91ZH7,1,0,0
Q8TB40,1,1,1
Q8WTS1,1,1,1
Q9DBL9,1,1,0
Q6QA69,1,0,0
Q9BV23,1,1,1
Q8R2Y0,1,1,1
Q9NUJ1,1,1,1
Q96IU4,1,1,1
O95870,1,0,1
Q9Z1Q2,1,0,1
Q8IZP0,1,1,1
Q8CBW3,1,1,1
Q9NYB9,1,1,1
P62484,1,1,0
Q01593,1,1,1
Q9P2A4,1,1,0
A0MES8,1,0,1
Q9SJN0,1,1,0
Q55FT9,1,1,0
Q6NMC6,1,1,0
Q54P00,1,0,0
O14639,1,1,1
Q8K4G5,1,1,1
Q8BL65,1,1,0
O94929,1,1,0
Q69ZX8,1,0,0
P47146,1,0,0
A2QT85,1,1,1
Q5AZC8,1,0,1
Q5AUM3,1,0,1
P33487,1,0,0
P49777,1,1,1
P15891,1,1,1
P84994,1,1,0
B2FKA7,1,1,1
Q9FGF8,1,0,0
Q4WZB4,1,0,0
E9RBR0,1,0,1
P11140,1,0,1
Q8BUZ1,1,1,1
P08874,1,0,0
P75747,1,1,0
Q24174,1,0,0
Q12979,1,1,1
Q5SSL4,1,1,1
Q9ULW3,1,1,1
Q9QYL7,1,1,0
P41662,1,1,0
P39970,1,1,1
P40535,1,1,1
Q9UKU7,1,1,1
Q9H845,1,1,0
P28330,1,1,1
P51174,1,1,1
P15650,1,1,1
P11310,1,1,1
P45952,1,1,1
P08503,1,1,1
P16219,1,1,1
P15651,1,1,1
P49748,1,1,1
P50544,1,1,0
P45953,1,1,1
O65902,1,1,0
Q5FVC7,1,1,0
Q9VIP7,1,0,0
O00400,1,1,1
Q5T8D3,1,1,0
Q96GR2,1,1,1
Q99PU5,1,0,0
Q924N5,1,1,0
Q5FVE4,1,1,1
Q2XU92,1,1,1
Q9SM23,1,1,1
O01805,1,0,0
Q9STP8,1,1,1
Q20507,1,0,0
Q9MA55,1,1,1
Q8RWD9,1,1,1
P57752,1,1,1
Q5FXM5,1,1,1
P07108,1,1,1
P31786,1,1,0
P11030,1,1,1
P31787,1,1,1
P0ABD5,1,1,0
P24182,1,1,1
P0A9Q5,1,1,1
P9WQH9,1,1,0
Q9ZUN4,1,0,0
Q76NT9,1,0,0
Q41931,1,1,1
O65378,1,0,1
Q06588,1,0,0
Q0WPW4,1,0,0
O64587,1,0,1
Q709F0,1,1,1
Q8LPS2,1,1,0
P9WQG3,1,1,1
Q52060,1,0,1
P45954,1,1,1
P70584,1,1,1
Q96AP0,1,1,1
Q5EE38,1,1,1
P38433,1,1,1
Q6FJQ9,1,0,0
Q9BYF1,1,1,1
Q96WN6,1,1,1
Q8R0I0,1,1,0
Q5EGZ1,1,1,1
P21192,1,1,1
O07718,1,0,1
P28297,1,1,1
P28298,1,1,0
D4GTL3,1,0,1
O50078,1,0,1
P9WKK7,1,1,1
Q9I0K4,1,0,1
P28240,1,1,1
D4GTL2,1,0,1
Q12031,1,1,1
P11071,1,1,1
Q8TDN7,1,1,1
Q8R4X1,1,1,1
Q5QJU3,1,1,1
Q9NUN7,1,1,1
Q9VLJ6,1,1,1
P36196,1,0,0
Q9DDE3,1,0,1
P07140,1,1,1
P22303,1,1,1
P21836,1,1,1
P37136,1,1,1
Q10714,1,1,1
P9WIZ9,1,1,0
Q9GZZ6,1,1,1
Q9JLB5,1,1,1
P48180,1,1,1
P09478,1,1,0
P32316,1,1,1
P48181,1,1,0
P17644,1,1,0
P54244,1,0,0
P04755,1,1,0
P25162,1,0,0
Q23022,1,1,0
Q9N587,1,1,1
Q27218,1,1,0
Q9U298,1,1,1
Q15822,1,1,1
P12389,1,1,1
P32297,1,1,1
Q8R4G9,1,1,1
P04757,1,1,1
P43681,1,1,1
O70174,1,1,1
P09483,1,1,1
P30532,1,1,1
Q2MKA5,1,1,0
Q15825,1,1,1
Q9R0W9,1,1,1
P43143,1,1,1
P36544,1,1,1
P49582,1,1,1
Q05941,1,1,1
Q9UGM1,1,1,1
P43144,1,1,1
Q98880,1,1,1
P02708,1,1,1
P04756,1,1,0
P25108,1,1,1
P17787,1,1,1
Q9ERK7,1,1,1
P12390,1,1,1
Q05901,1,1,1
P12391,1,1,1
P30926,1,1,1
Q8R493,1,0,0
P12392,1,1,1
P11230,1,1,1
P09690,1,1,1
P25109,1,1,1
Q07001,1,1,1
P02716,1,1,1
P25110,1,1,1
Q04844,1,1,1
P20782,1,1,0
P09660,1,1,1
P07510,1,1,1
P04760,1,1,1
P18916,1,1,1
P84761,1,0,1
Q07622,1,0,0
P71104,1,0,0
P0A6A3,1,1,1
Q9QUI6,1,0,0
O00590,1,1,1
O08707,1,0,1
P25106,1,1,1
Q9NPB9,1,1,1
Q03771,1,0,0
Q9S7X6,1,1,1
O96019,1,1,1
Q9Z2N8,1,1,1
O94805,1,1,1
Q99MR0,1,1,0
P86173,1,1,0
O22718,1,0,0
O80526,1,1,0
Q9C522,1,1,0
Q9FGX1,1,1,1
Q18007,1,1,1
P16395,1,1,1
P11229,1,1,1
P12657,1,0,0
P04761,1,0,0
P08482,1,1,1
Q08981,1,1,1
Q09388,1,0,1
P08172,1,1,1
P10980,1,1,1
Q9U7D5,1,1,0
P20309,1,1,1
Q9ERZ3,1,1,1
P08483,1,1,1
P08173,1,1,1
P32211,1,1,1
P08912,1,1,1
Q920H4,1,0,1
P08911,1,0,1
Q8TDX5,1,1,1
Q8R5M5,1,0,1
Q8I948,1,1,0
Q8I6R7,1,1,0
P09339,1,0,1
Q8NQ98,1,0,1
Q937N8,1,0,1
P25516,1,1,1
O53166,1,1,1
Q8ZP52,1,0,1
Q5SMF6,1,0,1
P36683,1,1,1
Q8ZRS8,1,0,1
Q8EJW3,1,0,1
Q8NQ97,1,0,1
A2AKK5,1,1,1
Q32MW3,1,1,1
Q8ISS3,1,0,1
Q8WXI4,1,1,1
Q8VHQ9,1,0,1
Q6US81,1,0,1
Q8WYK0,1,0,0
Q9DBK0,1,1,1
Q99NB7,1,1,1
Q9NPJ3,1,1,1
Q8N1Q8,1,1,1
Q9CQJ0,1,1,0
Q42560,1,1,1
P21147,1,1,1
Q9SIB9,1,1,1
Q94A28,1,1,1
Q23500,1,1,1
P21399,1,1,1
P28271,1,1,0
Q63270,1,1,1
P13516,1,1,1
P07308,1,1,1
P13011,1,1,1
Q6P7B9,1,0,1
Q9TT94,1,1,0
O00767,1,1,1
Q9P7D4,1,1,0
P82611,1,1,0
Q99798,1,1,1
Q9ER34,1,1,1
P19414,1,1,1
Q86TX2,1,1,1
O55137,1,1,1
O88267,1,1,1
P49753,1,1,1
O55171,1,1,1
Q9QYR7,1,1,1
Q8N9L9,1,1,1
Q8BWN8,1,1,1
Q6Q2Z6,1,1,1
Q3I5F7,1,1,1
O14734,1,1,1
P58137,1,1,1
Q9Y305,1,1,1
Q9R0X4,1,1,1
O65202,1,1,1
Q15067,1,1,1
Q9R0H0,1,1,0
P07872,1,0,1
O65201,1,0,1
Q99424,1,1,1
P97562,1,1,1
P0CZ23,1,0,1
O15254,1,1,1
Q9EPL9,1,1,1
Q63448,1,1,1
Q96329,1,1,1
P34355,1,0,0
Q9NUZ1,1,1,1
P13711,1,1,0
P11829,1,1,1
Q9SW21,1,0,0
Q5B2K4,1,0,1
P21515,1,0,1
P13798,1,1,1
P53665,1,1,0
P52505,1,1,1
Q94519,1,0,0
O14561,1,1,0
P9WQF3,1,1,1
P11943,1,0,1
P32463,1,0,0
P24224,1,0,1
P37623,1,0,1
P0A6A8,1,1,1
Q9FZ47,1,1,0
P48182,1,1,0
Q93149,1,0,0
Q9LX29,1,1,1
Q9LNA5,1,0,0
P0AE06,1,1,1
Q29016,1,1,0
P10323,1,1,1
P23578,1,1,1
P29293,1,1,0
P0ACS9,1,0,1
P0AAW9,1,1,1
P9WMK1,1,1,1
Q01574,1,1,1
Q08AH3,1,0,1
Q68CK6,1,0,1
Q9NUB1,1,1,1
P52910,1,1,1
Q9VP61,1,0,0
P27550,1,1,1
P16928,1,1,0
Q9NR19,1,1,1
Q9QXG4,1,1,1
Q07340,1,0,1
Q07341,1,0,0
Q46389,1,0,1
Q96CM8,1,1,1
Q4G176,1,1,1
P33121,1,1,1
P41216,1,1,0
P18163,1,1,1
O95573,1,1,1
Q63151,1,0,1
O60488,1,1,1
Q9QUJ7,1,1,1
O35547,1,1,1
Q9ULC5,1,1,1
O88813,1,1,1
Q9UKU0,1,1,1
Q91WC3,1,1,1
P33124,1,1,1
Q08AH1,1,1,1
Q91VA0,1,1,1
Q3UNX5,1,1,1
Q7TN78,1,1,1
Q6P461,1,0,0
B9DGD6,1,1,1
Q96WT2,1,0,1
Q54GX7,1,1,1
P0CJ46,1,1,0
P0DM41,1,0,0
P07830,1,1,1
P10987,1,1,0
P86287,1,1,1
Q553U6,1,1,0
Q96292,1,1,1
P10984,1,1,0
P02572,1,1,0
Q8ILW9,1,0,1
P0DM42,1,1,0
P07829,1,1,0
P53501,1,1,0
P10981,1,1,0
P83967,1,0,0
P53492,1,1,0
Q96293,1,1,1
P08023,1,1,0
P62736,1,1,0
P62737,1,1,1
P62738,1,1,0
Q9BYX7,1,1,0
P60712,1,1,0
P24005,1,1,1
P60709,1,1,1
P60710,1,1,0
P60711,1,1,1
P68032,1,1,1
P68033,1,1,0
P68035,1,0,0
P63261,1,1,1
P63260,1,1,1
P63259,1,1,0
Q01718,1,1,1
P63267,1,1,0
Q9H568,1,0,0
Q3B7N2,1,0,1
P05094,1,1,1
P12814,1,1,1
Q7TPR4,1,1,1
P20111,1,1,0
P35609,1,1,1
Q9JI91,1,1,1
Q08043,1,1,1
O88990,1,1,1
O43707,1,1,1
P57780,1,1,1
Q9QXQ0,1,1,1
P05095,1,1,1
P18091,1,1,1
P32705,1,1,1
P68133,1,1,1
P68134,1,1,0
P68136,1,0,0
Q54I79,1,1,1
P42025,1,1,0
P45889,1,1,0
P61163,1,1,0
P10989,1,1,0
P60010,1,1,1
Q65G33,1,0,1
P39065,1,0,1
P36896,1,1,1
Q61271,1,1,1
P80202,1,0,1
Q8NER5,1,1,1
Q8K348,1,1,0
P70539,1,1,1
P37023,1,1,1
Q61288,1,0,0
P80203,1,1,1
Q90ZK6,1,1,1
Q04771,1,1,1
P37172,1,1,1
P80201,1,1,1
Q8RM04,1,0,1
Q8RM03,1,0,1
Q8RM02,1,0,1
Q6AYS7,1,0,1
Q6PTT0,1,0,1
Q03154,1,1,1
P45381,1,1,1
Q8R3P0,1,1,1
Q9R1T5,1,1,1
Q96HD9,1,1,0
A0QWG5,1,0,1
P9WMB5,1,0,0
P07311,1,1,1
Q9VF36,1,1,1
P14621,1,0,1
P0AB65,1,0,1
O14672,1,1,1
O35598,1,1,1
O75078,1,1,1
O43184,1,1,1
Q61824,1,0,0
Q13444,1,1,1
O88839,1,0,0
Q9QYV0,1,0,1
Q9VAC5,1,0,1
P78536,1,1,1
Q9Z0F8,1,1,1
O77636,1,0,1
Q9Z1K9,1,1,1
Q9Y3Q7,1,1,1
O35674,1,1,0
P35348,1,1,1
P97718,1,1,1
P43140,1,1,1
P35368,1,1,1
P97717,1,1,1
P15823,1,1,1
P25100,1,1,1
P97714,1,0,1
P23944,1,1,1
O43506,1,1,1
Q9UKJ8,1,1,1
Q9P0K1,1,1,0
Q9R1V6,1,1,0
O75077,1,1,1
Q9R160,1,0,0
Q9UKQ2,1,0,1
Q9UKF5,1,1,1
Q90WY4,1,0,1
P08913,1,1,1
Q01338,1,0,1
P18871,1,1,1
P22909,1,1,1
Q90WY5,1,0,1
P18089,1,1,1
P30545,1,0,1
P19328,1,1,1
Q90WY6,1,0,1
P18825,1,1,1
Q01337,1,0,1
P22086,1,1,1
Q59WH0,1,0,1
Q9P7J7,1,1,0
Q02336,1,1,1
Q9UKF2,1,1,1
Q5SUE7,1,1,1
Q6DHV7,1,1,1
P70505,1,0,0
Q99965,1,1,1
Q60718,1,1,0
Q63202,1,1,0
Q5BK84,1,0,0
P78325,1,1,1
Q05910,1,1,1
Q13443,1,1,1
Q61072,1,1,1
O75689,1,1,1
Q9NPF8,1,1,1
Q9NII1,1,1,1
P97275,1,0,1
O96759,1,0,1
O00116,1,1,1
Q9V3R6,1,0,1
Q9BUB4,1,0,1
Q96EY9,1,1,0
P06134,1,0,1
P00813,1,1,1
P03958,1,1,1
Q920P6,1,1,1
Q54CH1,1,1,0
Q86KB1,1,0,0
Q55CH0,1,1,0
Q8LPN3,1,1,1
Q6TAS3,1,0,1
Q9U9K0,1,1,0
Q03233,1,0,0
P35611,1,1,1
Q9QYC0,1,1,1
Q63028,1,1,1
P35612,1,1,1
Q9QYB8,1,1,1
Q05764,1,0,0
Q9UEY8,1,1,1
Q62847,1,1,1
P22333,1,1,1
P31441,1,0,1
P31466,1,1,1
P31440,1,1,1
P71073,1,0,0
Q8X1T6,1,0,1
Q9P6I7,1,1,1
Q9RDE5,1,0,1
P53909,1,0,1
Q07750,1,1,1
P46589,1,0,0
Q2V2Q1,1,1,1
Q07749,1,1,1
Q9ZSK4,1,1,0
Q9ZSK3,1,0,0
O49606,1,0,0
P07327,1,1,1
P00325,1,1,1
P00326,1,1,1
P06525,1,1,1
P08843,1,0,1
P00329,1,1,1
P06757,1,1,1
P00330,1,1,1
P54202,1,0,1
P00331,1,0,1
P07246,1,1,1
P08319,1,1,1
Q9QYY9,1,0,1
Q64563,1,0,1
Q09669,1,1,1
P10127,1,1,1
P38113,1,0,0
P28332,1,1,1
Q04894,1,0,1
P40394,1,1,1
